"","sexo","rama","comuna","2011","2013","2015"
"4373","Mujer","Enseñanza","Coltauco",478660,315000,467490
"4374","Mujer","Servicios Sociales y de Salud","Coltauco",226823,280000,439174
"4375","Mujer","Servicio Doméstico","Coltauco",126633,160000,170933
"4376","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Combarbalá",183792,125650,233800
"4377","Mujer","Industrias Manufactureras","Combarbalá",308100,93000,NA
"4378","Mujer","Comercio","Combarbalá",160147,155857,136566
"4379","Mujer","Hoteles y Restaurantes","Combarbalá",185980,133333,NA
"4380","Mujer","Enseñanza","Combarbalá",275507,404824,489000
"4381","Mujer","Servicios Sociales y de Salud","Combarbalá",169570,837876,637000
"4382","Mujer","Servicio Doméstico","Combarbalá",82050,62667,150000
"4383","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Concepción",1094000,68000,414000
"4384","Mujer","Explotación de Minas y Canteras","Concepción",306320,7e+05,1300000
"4385","Mujer","Industrias Manufactureras","Concepción",275053,262567,252879
"4386","Mujer","Electricidad, Gas y Agua","Concepción",1094000,650000,583333
"4387","Mujer","Construcción","Concepción",838943,274000,276000
"4388","Mujer","Comercio","Concepción",430622,229895,271353
"4389","Mujer","Hoteles y Restaurantes","Concepción",684978,213300,247278
"4390","Mujer","Transporte, Almacenamiento y Comunicaciones","Concepción",258549,293785,338405
"4391","Mujer","Intermediación Financiera","Concepción",1641000,632857,766168
"4392","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Concepción",295286,452542,397333
"4393","Mujer","Administración Pública y Defensa","Concepción",341328,791818,721785
"4394","Mujer","Enseñanza","Concepción",643940,475211,576118
"4395","Mujer","Servicios Sociales y de Salud","Concepción",257268,519961,473349
"4396","Mujer","Servicios Comunitarios, Sociales y Personales","Concepción",414356,299277,302412
"4397","Mujer","Servicio Doméstico","Concepción",135487,121083,179563
"4398","Mujer","Industrias Manufactureras","Conchalí",274806,201412,272567
"4399","Mujer","Comercio","Conchalí",268389,234659,236122
"4400","Mujer","Hoteles y Restaurantes","Conchalí",118627,248333,272789
"4401","Mujer","Transporte, Almacenamiento y Comunicaciones","Conchalí",399596,240000,370324
"4402","Mujer","Intermediación Financiera","Conchalí",474067,NA,504448
"4403","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Conchalí",243278,237500,354953
"4404","Mujer","Administración Pública y Defensa","Conchalí",255267,353333,492660
"4405","Mujer","Enseñanza","Conchalí",392590,350000,367671
"4406","Mujer","Servicios Sociales y de Salud","Conchalí",355550,324004,402306
"4407","Mujer","Servicios Comunitarios, Sociales y Personales","Conchalí",338355,2e+05,289744
"4408","Mujer","Servicio Doméstico","Conchalí",223759,189248,217723
"4409","Mujer","Explotación de Minas y Canteras","Concón",1094000,2e+06,235000
"4410","Mujer","Industrias Manufactureras","Concón",724597,30000,4e+05
"4411","Mujer","Comercio","Concón",146227,190766,350727
"4412","Mujer","Hoteles y Restaurantes","Concón",405147,525333,244355
"4413","Mujer","Transporte, Almacenamiento y Comunicaciones","Concón",1312800,393333,252600
"4414","Mujer","Intermediación Financiera","Concón",356639,850000,1037105
"4415","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Concón",249979,280000,707782
"4416","Mujer","Administración Pública y Defensa","Concón",1203400,966667,1093990
"4417","Mujer","Enseñanza","Concón",164100,1400000,538370
"4418","Mujer","Servicios Comunitarios, Sociales y Personales","Concón",2054000,NA,305375
"4419","Mujer","Servicio Doméstico","Concón",102311,191667,205564
"4420","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Constitución",164465,650000,256429
"4421","Mujer","Pesca","Constitución",32820,NA,NA
"4422","Mujer","Industrias Manufactureras","Constitución",227855,450000,333000
"4423","Mujer","Construcción","Constitución",259880,175000,NA
"4424","Mujer","Comercio","Constitución",250437,191579,216131
"4425","Mujer","Hoteles y Restaurantes","Constitución",307531,187500,200714
"4426","Mujer","Transporte, Almacenamiento y Comunicaciones","Constitución",1643200,210000,NA
"4427","Mujer","Intermediación Financiera","Constitución",98460,NA,350000
"4428","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Constitución",214059,348607,NA
"4429","Mujer","Administración Pública y Defensa","Constitución",464625,3e+05,320500
"4430","Mujer","Enseñanza","Constitución",384650,357000,399633
"4431","Mujer","Servicios Sociales y de Salud","Constitución",540771,500167,578571
"4432","Mujer","Servicios Comunitarios, Sociales y Personales","Constitución",366150,170000,246000
"4433","Mujer","Servicio Doméstico","Constitución",98602,98900,147077
"4434","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Contulmo",161912,72500,197000
"4435","Mujer","Industrias Manufactureras","Contulmo",410800,132000,20000
"4436","Mujer","Comercio","Contulmo",182763,179658,55000
"4437","Mujer","Hoteles y Restaurantes","Contulmo",178687,446667,161589
"4438","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Contulmo",161912,174000,228887
"4439","Mujer","Administración Pública y Defensa","Contulmo",268030,299593,192111
"4440","Mujer","Enseñanza","Contulmo",340963,246500,590182
"4441","Mujer","Servicios Comunitarios, Sociales y Personales","Contulmo",87520,120000,185000
"4442","Mujer","Servicio Doméstico","Contulmo",92990,130222,NA
"4443","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Copiapó",206193,329375,351562
"4444","Mujer","Explotación de Minas y Canteras","Copiapó",486739,617327,755086
"4445","Mujer","Industrias Manufactureras","Copiapó",338374,154130,295390
"4446","Mujer","Electricidad, Gas y Agua","Copiapó",415720,362000,453600
"4447","Mujer","Construcción","Copiapó",413915,506667,667857
"4448","Mujer","Comercio","Copiapó",288076,311585,289754
"4449","Mujer","Hoteles y Restaurantes","Copiapó",299913,361083,286463
"4450","Mujer","Transporte, Almacenamiento y Comunicaciones","Copiapó",330225,340506,418407
"4451","Mujer","Intermediación Financiera","Copiapó",465020,750556,535741
"4452","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Copiapó",508552,451262,462691
"4453","Mujer","Administración Pública y Defensa","Copiapó",513871,621190,767439
"4454","Mujer","Enseñanza","Copiapó",450913,443901,524688
"4455","Mujer","Servicios Sociales y de Salud","Copiapó",416147,439762,516291
"4456","Mujer","Servicios Comunitarios, Sociales y Personales","Copiapó",232775,294125,372263
"4457","Mujer","Servicio Doméstico","Copiapó",164126,168511,197337
"4458","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Coquimbo",191129,279762,283667
"4459","Mujer","Pesca","Coquimbo",141855,303333,NA
"4460","Mujer","Explotación de Minas y Canteras","Coquimbo",278970,288353,429500
"4461","Mujer","Industrias Manufactureras","Coquimbo",257981,250322,222471
"4462","Mujer","Electricidad, Gas y Agua","Coquimbo",196920,162500,352500
"4463","Mujer","Construcción","Coquimbo",210486,300800,281909
"4464","Mujer","Comercio","Coquimbo",203789,214698,260720
"4465","Mujer","Hoteles y Restaurantes","Coquimbo",268218,235185,258455
"4466","Mujer","Transporte, Almacenamiento y Comunicaciones","Coquimbo",224310,381562,326750
"4467","Mujer","Intermediación Financiera","Coquimbo",301815,210000,690000
"4468","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Coquimbo",279072,337308,543050
"4469","Mujer","Administración Pública y Defensa","Coquimbo",351643,440833,587312
"4470","Mujer","Enseñanza","Coquimbo",338857,340737,411117
"4471","Mujer","Servicios Sociales y de Salud","Coquimbo",268899,488956,381323
"4472","Mujer","Servicios Comunitarios, Sociales y Personales","Coquimbo",864459,365833,250000
"4473","Mujer","Servicio Doméstico","Coquimbo",140284,160870,177149
"4474","Mujer","Pesca","Coronel",45948,80000,277143
"4475","Mujer","Industrias Manufactureras","Coronel",168838,184568,240372
"4476","Mujer","Electricidad, Gas y Agua","Coronel",158630,177000,NA
"4477","Mujer","Construcción","Coronel",262560,3e+05,307398
"4478","Mujer","Comercio","Coronel",349455,195556,245030
"4479","Mujer","Hoteles y Restaurantes","Coronel",293980,188000,216524
"4480","Mujer","Intermediación Financiera","Coronel",202390,470000,NA
"4481","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Coronel",453749,287667,313438
"4482","Mujer","Administración Pública y Defensa","Coronel",398216,218538,274700
"4483","Mujer","Enseñanza","Coronel",359311,336779,486622
"4484","Mujer","Servicios Sociales y de Salud","Coronel",490932,251072,353505
"4485","Mujer","Servicios Comunitarios, Sociales y Personales","Coronel",224312,181583,151333
"4486","Mujer","Servicio Doméstico","Coronel",187329,144291,146395
"4487","Mujer","Electricidad, Gas y Agua","Corral",153160,NA,192000
"4488","Mujer","Comercio","Corral",255487,111000,122750
"4489","Mujer","Hoteles y Restaurantes","Corral",196920,60000,187750
"4490","Mujer","Administración Pública y Defensa","Corral",202025,430000,147667
"4491","Mujer","Enseñanza","Corral",233387,3e+05,324000
"4492","Mujer","Servicios Sociales y de Salud","Corral",300850,NA,160000
"4493","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Coyhaique",467572,316581,182000
"4494","Mujer","Pesca","Coyhaique",534640,219667,365000
"4495","Mujer","Industrias Manufactureras","Coyhaique",214978,232547,174193
"4496","Mujer","Electricidad, Gas y Agua","Coyhaique",689220,262500,626500
"4497","Mujer","Construcción","Coyhaique",635027,1079000,1075915
"4498","Mujer","Comercio","Coyhaique",255440,245588,278707
"4499","Mujer","Hoteles y Restaurantes","Coyhaique",345723,201176,231286
"4500","Mujer","Transporte, Almacenamiento y Comunicaciones","Coyhaique",574389,345562,379167
"4501","Mujer","Intermediación Financiera","Coyhaique",387177,447222,593826
"4502","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Coyhaique",606963,364920,407150
"4503","Mujer","Administración Pública y Defensa","Coyhaique",703693,570264,671989
"4504","Mujer","Enseñanza","Coyhaique",529442,643353,627637
"4505","Mujer","Servicios Sociales y de Salud","Coyhaique",686266,517070,607318
"4506","Mujer","Servicios Comunitarios, Sociales y Personales","Coyhaique",298812,346125,349571
"4507","Mujer","Servicio Doméstico","Coyhaique",148287,145731,186703
"4508","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Cunco",120340,NA,146667
"4509","Mujer","Pesca","Cunco",169570,2e+05,575000
"4510","Mujer","Industrias Manufactureras","Cunco",82160,NA,78333
"4511","Mujer","Comercio","Cunco",109067,210000,187202
"4512","Mujer","Hoteles y Restaurantes","Cunco",196920,190000,314571
"4513","Mujer","Intermediación Financiera","Cunco",382900,NA,NA
"4514","Mujer","Administración Pública y Defensa","Cunco",180510,216667,373000
"4515","Mujer","Enseñanza","Cunco",214242,390714,317316
"4516","Mujer","Servicios Sociales y de Salud","Cunco",164100,220000,854000
"4517","Mujer","Servicio Doméstico","Cunco",114248,215000,176111
"4518","Mujer","Industrias Manufactureras","Curacautín",164320,115000,90000
"4519","Mujer","Electricidad, Gas y Agua","Curacautín",547000,NA,NA
"4520","Mujer","Comercio","Curacautín",209758,414286,201214
"4521","Mujer","Hoteles y Restaurantes","Curacautín",331620,168000,259167
"4522","Mujer","Transporte, Almacenamiento y Comunicaciones","Curacautín",196920,NA,135000
"4523","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Curacautín",485189,210000,195500
"4524","Mujer","Administración Pública y Defensa","Curacautín",765800,230000,511063
"4525","Mujer","Enseñanza","Curacautín",407333,332600,355200
"4526","Mujer","Servicios Sociales y de Salud","Curacautín",418455,750000,470833
"4527","Mujer","Servicios Comunitarios, Sociales y Personales","Curacautín",65640,85000,3e+05
"4528","Mujer","Servicio Doméstico","Curacautín",153575,120143,233688
"4529","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Curacaví",199655,141500,NA
"4530","Mujer","Industrias Manufactureras","Curacaví",474847,195000,295000
"4531","Mujer","Comercio","Curacaví",284660,239108,305000
"4532","Mujer","Hoteles y Restaurantes","Curacaví",255860,210000,320000
"4533","Mujer","Transporte, Almacenamiento y Comunicaciones","Curacaví",180510,NA,330000
"4534","Mujer","Intermediación Financiera","Curacaví",278970,NA,NA
"4535","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Curacaví",416486,NA,534000
"4536","Mujer","Administración Pública y Defensa","Curacaví",805868,1e+05,371000
"4537","Mujer","Enseñanza","Curacaví",324723,259284,400750
"4538","Mujer","Servicio Doméstico","Curacaví",147909,175750,201000
"4539","Mujer","Pesca","Curaco de Vélez",315072,NA,2e+05
"4540","Mujer","Industrias Manufactureras","Curaco de Vélez",755954,210000,170667
"4541","Mujer","Comercio","Curaco de Vélez",222794,NA,213333
"4542","Mujer","Enseñanza","Curaco de Vélez",537287,535500,187667
"4543","Mujer","Servicios Sociales y de Salud","Curaco de Vélez",80106,2e+05,NA
"4544","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Curanilahue",158630,176667,235375
"4545","Mujer","Industrias Manufactureras","Curanilahue",129270,144667,125000
"4546","Mujer","Comercio","Curanilahue",154027,269444,166708
"4547","Mujer","Hoteles y Restaurantes","Curanilahue",185980,174200,197000
"4548","Mujer","Intermediación Financiera","Curanilahue",765800,NA,280000
"4549","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Curanilahue",71110,320667,252294
"4550","Mujer","Administración Pública y Defensa","Curanilahue",164100,325875,270632
"4551","Mujer","Enseñanza","Curanilahue",250119,449392,394242
"4552","Mujer","Servicios Sociales y de Salud","Curanilahue",288047,303414,373047
"4553","Mujer","Servicios Comunitarios, Sociales y Personales","Curanilahue",161256,183833,194400
"4554","Mujer","Servicio Doméstico","Curanilahue",58347,135581,120938
"4555","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Curarrehue",236100,324000,NA
"4556","Mujer","Construcción","Curarrehue",164100,NA,180000
"4557","Mujer","Comercio","Curarrehue",306003,210000,166778
"4558","Mujer","Hoteles y Restaurantes","Curarrehue",276612,250000,204200
"4559","Mujer","Administración Pública y Defensa","Curarrehue",295243,471667,580333
"4560","Mujer","Enseñanza","Curarrehue",264748,281429,296600
"4561","Mujer","Servicios Sociales y de Salud","Curarrehue",437600,233750,237500
"4562","Mujer","Servicios Comunitarios, Sociales y Personales","Curarrehue",251620,195000,1e+05
"4563","Mujer","Servicio Doméstico","Curarrehue",91896,166667,170231
"4564","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Curepto",205400,126250,304000
"4565","Mujer","Comercio","Curepto",220070,255000,167750
"4566","Mujer","Administración Pública y Defensa","Curepto",652024,204000,255000
"4567","Mujer","Enseñanza","Curepto",174766,518250,447615
"4568","Mujer","Servicios Sociales y de Salud","Curepto",410800,1e+05,697857
"4569","Mujer","Servicio Doméstico","Curepto",129479,92000,77000
"4570","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Curicó",215905,218419,261769
"4571","Mujer","Explotación de Minas y Canteras","Curicó",218800,NA,NA
"4572","Mujer","Industrias Manufactureras","Curicó",283036,231405,307773
"4573","Mujer","Electricidad, Gas y Agua","Curicó",328200,165000,290000
"4574","Mujer","Construcción","Curicó",563929,361700,7e+05
"4575","Mujer","Comercio","Curicó",254344,200630,256330
"4576","Mujer","Hoteles y Restaurantes","Curicó",251595,279552,212647
"4577","Mujer","Transporte, Almacenamiento y Comunicaciones","Curicó",332503,242071,334000
"4578","Mujer","Intermediación Financiera","Curicó",324480,533514,487500
"4579","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Curicó",569689,462739,591154
"4580","Mujer","Administración Pública y Defensa","Curicó",414185,502480,526941
"4581","Mujer","Enseñanza","Curicó",413031,406829,415777
"4582","Mujer","Servicios Sociales y de Salud","Curicó",699311,447586,371157
"4583","Mujer","Servicios Comunitarios, Sociales y Personales","Curicó",525178,205748,278279
"4584","Mujer","Servicio Doméstico","Curicó",131276,181853,192422
"4585","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Dalcahue",246480,210000,NA
"4586","Mujer","Pesca","Dalcahue",178596,298000,371667
"4587","Mujer","Industrias Manufactureras","Dalcahue",197656,180000,226333
"4588","Mujer","Electricidad, Gas y Agua","Dalcahue",284440,NA,NA
"4589","Mujer","Comercio","Dalcahue",188727,368571,239812
