"","sexo","rama","comuna","2011","2013","2015"
"4006","Mujer","Hoteles y Restaurantes","Caldera",218800,205000,290000
"4007","Mujer","Intermediación Financiera","Caldera",196920,5e+05,NA
"4008","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Caldera",322730,165000,290000
"4009","Mujer","Administración Pública y Defensa","Caldera",218800,350000,550000
"4010","Mujer","Enseñanza","Caldera",282252,390000,6e+05
"4011","Mujer","Servicios Sociales y de Salud","Caldera",109400,420000,5e+05
"4012","Mujer","Servicios Comunitarios, Sociales y Personales","Caldera",287340,2e+05,241000
"4013","Mujer","Servicio Doméstico","Caldera",65640,160000,3e+05
"4014","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Calera",196920,220000,241000
"4015","Mujer","Industrias Manufactureras","Calera",144970,137000,160000
"4016","Mujer","Electricidad, Gas y Agua","Calera",54700,NA,NA
"4017","Mujer","Comercio","Calera",134784,180000,2e+05
"4018","Mujer","Hoteles y Restaurantes","Calera",196920,2e+05,150000
"4019","Mujer","Transporte, Almacenamiento y Comunicaciones","Calera",410800,2e+05,240000
"4020","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Calera",246150,220000,185000
"4021","Mujer","Administración Pública y Defensa","Calera",218800,3e+05,475000
"4022","Mujer","Enseñanza","Calera",350080,280000,260000
"4023","Mujer","Servicios Sociales y de Salud","Calera",328200,206680,368500
"4024","Mujer","Servicios Comunitarios, Sociales y Personales","Calera",224541,3e+05,80000
"4025","Mujer","Servicio Doméstico","Calera",196920,175000,140000
"4026","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Calera de Tango",202390,280000,233000
"4027","Mujer","Industrias Manufactureras","Calera de Tango",196920,220000,240000
"4028","Mujer","Comercio","Calera de Tango",214652,160000,255500
"4029","Mujer","Hoteles y Restaurantes","Calera de Tango",240680,210000,7e+05
"4030","Mujer","Transporte, Almacenamiento y Comunicaciones","Calera de Tango",543310,211000,235000
"4031","Mujer","Administración Pública y Defensa","Calera de Tango",547000,190000,471429
"4032","Mujer","Enseñanza","Calera de Tango",382900,660000,232500
"4033","Mujer","Servicios Sociales y de Salud","Calera de Tango",350080,NA,334432
"4034","Mujer","Servicios Comunitarios, Sociales y Personales","Calera de Tango",218800,215000,1e+06
"4035","Mujer","Servicio Doméstico","Calera de Tango",164100,240000,225000
"4036","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Calle Larga",196920,210000,240000
"4037","Mujer","Explotación de Minas y Canteras","Calle Larga",437600,511500,NA
"4038","Mujer","Industrias Manufactureras","Calle Larga",65640,NA,50000
"4039","Mujer","Construcción","Calle Larga",218800,NA,210000
"4040","Mujer","Comercio","Calle Larga",110850,170000,240000
"4041","Mujer","Hoteles y Restaurantes","Calle Larga",327860,150000,NA
"4042","Mujer","Transporte, Almacenamiento y Comunicaciones","Calle Larga",196920,NA,925000
"4043","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Calle Larga",241988,NA,NA
"4044","Mujer","Enseñanza","Calle Larga",656400,175000,NA
"4045","Mujer","Servicios Sociales y de Salud","Calle Larga",273500,NA,4e+05
"4046","Mujer","Servicios Comunitarios, Sociales y Personales","Calle Larga",196920,45000,255000
"4047","Mujer","Servicio Doméstico","Calle Larga",109400,95000,101138
"4048","Mujer","Industrias Manufactureras","Camarones",184860,190000,42000
"4049","Mujer","Comercio","Camarones",616200,50000,135000
"4050","Mujer","Hoteles y Restaurantes","Camarones",513500,350000,5e+05
"4051","Mujer","Enseñanza","Camarones",196920,3e+05,NA
"4052","Mujer","Servicios Comunitarios, Sociales y Personales","Camarones",80956,NA,NA
"4053","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Camiña",154050,94848,50000
"4054","Mujer","Industrias Manufactureras","Camiña",123240,NA,50000
"4055","Mujer","Hoteles y Restaurantes","Camiña",313235,NA,250000
"4056","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Camiña",98460,NA,NA
"4057","Mujer","Administración Pública y Defensa","Camiña",207860,NA,NA
"4058","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Canela",199108,210000,NA
"4059","Mujer","Explotación de Minas y Canteras","Canela",218800,290000,NA
"4060","Mujer","Industrias Manufactureras","Canela",61620,6e+05,144000
"4061","Mujer","Comercio","Canela",199108,2e+05,275000
"4062","Mujer","Hoteles y Restaurantes","Canela",168476,210000,270000
"4063","Mujer","Transporte, Almacenamiento y Comunicaciones","Canela",218800,120000,NA
"4064","Mujer","Administración Pública y Defensa","Canela",399310,NA,415000
"4065","Mujer","Enseñanza","Canela",199108,231000,680000
"4066","Mujer","Servicios Sociales y de Salud","Canela",459480,8e+05,407500
"4067","Mujer","Servicio Doméstico","Canela",185170,120000,190000
"4068","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Cañete",102700,1e+05,1e+05
"4069","Mujer","Industrias Manufactureras","Cañete",112970,120000,185000
"4070","Mujer","Comercio","Cañete",157536,90000,150000
"4071","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Cañete",1422200,210000,2e+05
"4072","Mujer","Administración Pública y Defensa","Cañete",147690,210000,560000
"4073","Mujer","Enseñanza","Cañete",317260,3e+05,312000
"4074","Mujer","Servicios Sociales y de Salud","Cañete",306320,331000,342500
"4075","Mujer","Servicio Doméstico","Cañete",98460,95000,150000
"4076","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Carahue",51350,25000,65000
"4077","Mujer","Industrias Manufactureras","Carahue",174590,20000,35000
"4078","Mujer","Comercio","Carahue",164320,104934,105500
"4079","Mujer","Hoteles y Restaurantes","Carahue",164100,65000,185000
"4080","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Carahue",299756,NA,527000
"4081","Mujer","Administración Pública y Defensa","Carahue",492300,145000,350000
"4082","Mujer","Enseñanza","Carahue",207860,199000,241000
"4083","Mujer","Servicios Sociales y de Salud","Carahue",218800,4e+05,290000
"4084","Mujer","Servicio Doméstico","Carahue",65640,120000,1e+05
"4085","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Cartagena",198014,136000,250000
"4086","Mujer","Industrias Manufactureras","Cartagena",205400,185000,140000
"4087","Mujer","Comercio","Cartagena",203484,95000,275000
"4088","Mujer","Hoteles y Restaurantes","Cartagena",224541,190000,NA
"4089","Mujer","Transporte, Almacenamiento y Comunicaciones","Cartagena",142220,238123,520000
"4090","Mujer","Enseñanza","Cartagena",459480,192655,261254
"4091","Mujer","Servicios Sociales y de Salud","Cartagena",218800,275000,240000
"4092","Mujer","Servicio Doméstico","Cartagena",49230,150000,220000
"4093","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Casablanca",196920,117500,242500
"4094","Mujer","Industrias Manufactureras","Casablanca",199108,205000,248000
"4095","Mujer","Comercio","Casablanca",225364,1e+05,199000
"4096","Mujer","Hoteles y Restaurantes","Casablanca",196920,210000,140000
"4097","Mujer","Transporte, Almacenamiento y Comunicaciones","Casablanca",199108,275000,187500
"4098","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Casablanca",346390,420000,257500
"4099","Mujer","Administración Pública y Defensa","Casablanca",214424,NA,198000
"4100","Mujer","Enseñanza","Casablanca",404780,242208,250000
"4101","Mujer","Servicios Sociales y de Salud","Casablanca",568880,240000,NA
"4102","Mujer","Servicio Doméstico","Casablanca",71110,60000,1e+05
"4103","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Castro",123240,50000,87500
"4104","Mujer","Pesca","Castro",213330,525000,240500
"4105","Mujer","Industrias Manufactureras","Castro",199108,210000,241000
"4106","Mujer","Construcción","Castro",164100,180000,241000
"4107","Mujer","Comercio","Castro",199108,197500,241000
"4108","Mujer","Hoteles y Restaurantes","Castro",218800,210000,241000
"4109","Mujer","Transporte, Almacenamiento y Comunicaciones","Castro",328200,230000,295500
"4110","Mujer","Intermediación Financiera","Castro",547000,3e+05,363413
"4111","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Castro",218800,3e+05,350000
"4112","Mujer","Administración Pública y Defensa","Castro",273500,350000,5e+05
"4113","Mujer","Enseñanza","Castro",547000,3e+05,490000
"4114","Mujer","Servicios Sociales y de Salud","Castro",414983,350000,390000
"4115","Mujer","Servicios Comunitarios, Sociales y Personales","Castro",361020,230000,285000
"4116","Mujer","Servicio Doméstico","Castro",103930,178500,210904
"4117","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Catemu",186434,210000,3e+05
"4118","Mujer","Explotación de Minas y Canteras","Catemu",178322,NA,NA
"4119","Mujer","Comercio","Catemu",141237,151916,260000
"4120","Mujer","Hoteles y Restaurantes","Catemu",120340,NA,3e+05
"4121","Mujer","Administración Pública y Defensa","Catemu",262560,230000,NA
"4122","Mujer","Enseñanza","Catemu",382900,220000,371000
"4123","Mujer","Servicios Sociales y de Salud","Catemu",284440,4e+05,740000
"4124","Mujer","Servicios Comunitarios, Sociales y Personales","Catemu",218800,NA,442105
"4125","Mujer","Servicio Doméstico","Catemu",164100,132000,250000
"4126","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Cauquenes",196920,135178,235000
"4127","Mujer","Industrias Manufactureras","Cauquenes",102700,1e+05,135000
"4128","Mujer","Comercio","Cauquenes",164320,2e+05,131000
"4129","Mujer","Hoteles y Restaurantes","Cauquenes",153160,NA,175000
"4130","Mujer","Administración Pública y Defensa","Cauquenes",492300,4e+05,6e+05
"4131","Mujer","Enseñanza","Cauquenes",202390,498000,307500
"4132","Mujer","Servicios Sociales y de Salud","Cauquenes",202124,680000,370000
"4133","Mujer","Servicios Comunitarios, Sociales y Personales","Cauquenes",208750,NA,50000
"4134","Mujer","Servicio Doméstico","Cauquenes",87520,255000,140000
"4135","Mujer","Explotación de Minas y Canteras","Cerrillos",437600,NA,NA
"4136","Mujer","Industrias Manufactureras","Cerrillos",198014,220000,305000
"4137","Mujer","Electricidad, Gas y Agua","Cerrillos",437600,NA,NA
"4138","Mujer","Construcción","Cerrillos",229740,1190000,511196
"4139","Mujer","Comercio","Cerrillos",208954,211000,250000
"4140","Mujer","Hoteles y Restaurantes","Cerrillos",229740,283500,3e+05
"4141","Mujer","Transporte, Almacenamiento y Comunicaciones","Cerrillos",229740,365038,245000
"4142","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Cerrillos",875200,220000,3e+05
"4143","Mujer","Administración Pública y Defensa","Cerrillos",236304,450000,350000
"4144","Mujer","Enseñanza","Cerrillos",199108,350000,250000
"4145","Mujer","Servicios Sociales y de Salud","Cerrillos",202390,260000,4e+05
"4146","Mujer","Servicio Doméstico","Cerrillos",199108,120000,241000
"4147","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Cerro Navia",308100,NA,NA
"4148","Mujer","Explotación de Minas y Canteras","Cerro Navia",196920,NA,NA
"4149","Mujer","Industrias Manufactureras","Cerro Navia",199108,220000,245000
"4150","Mujer","Comercio","Cerro Navia",196920,2e+05,220000
"4151","Mujer","Hoteles y Restaurantes","Cerro Navia",201296,240000,241000
"4152","Mujer","Transporte, Almacenamiento y Comunicaciones","Cerro Navia",227005,350000,265000
"4153","Mujer","Intermediación Financiera","Cerro Navia",382900,5e+05,390000
"4154","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Cerro Navia",198014,230000,251000
"4155","Mujer","Administración Pública y Defensa","Cerro Navia",20540,235000,266500
"4156","Mujer","Enseñanza","Cerro Navia",196920,240000,265000
"4157","Mujer","Servicios Sociales y de Salud","Cerro Navia",273500,280000,250500
"4158","Mujer","Servicios Comunitarios, Sociales y Personales","Cerro Navia",196920,250004,245500
"4159","Mujer","Servicio Doméstico","Cerro Navia",153160,210000,2e+05
"4160","Mujer","Pesca","Chañaral",164100,NA,250000
"4161","Mujer","Explotación de Minas y Canteras","Chañaral",199108,210000,340000
"4162","Mujer","Industrias Manufactureras","Chañaral",20540,155000,2e+05
"4163","Mujer","Comercio","Chañaral",199108,154500,247500
"4164","Mujer","Hoteles y Restaurantes","Chañaral",199655,210000,240000
"4165","Mujer","Transporte, Almacenamiento y Comunicaciones","Chañaral",426660,210000,280000
"4166","Mujer","Intermediación Financiera","Chañaral",196920,8e+05,450000
"4167","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Chañaral",656400,NA,287500
"4168","Mujer","Administración Pública y Defensa","Chañaral",437600,5e+05,4e+05
"4169","Mujer","Enseñanza","Chañaral",273500,5e+05,3e+05
"4170","Mujer","Servicios Sociales y de Salud","Chañaral",513500,260000,350000
"4171","Mujer","Servicios Comunitarios, Sociales y Personales","Chañaral",150480,120000,265000
"4172","Mujer","Servicio Doméstico","Chañaral",109400,53000,80000
"4173","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Chanco",131280,173000,144800
"4174","Mujer","Industrias Manufactureras","Chanco",202390,NA,2e+05
"4175","Mujer","Comercio","Chanco",102700,210000,80000
"4176","Mujer","Hoteles y Restaurantes","Chanco",102700,260000,256000
"4177","Mujer","Intermediación Financiera","Chanco",178337,NA,242000
"4178","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Chanco",87520,NA,NA
"4179","Mujer","Administración Pública y Defensa","Chanco",156442,340000,183500
"4180","Mujer","Enseñanza","Chanco",235210,275000,185000
"4181","Mujer","Servicios Sociales y de Salud","Chanco",273500,350000,NA
"4182","Mujer","Servicios Comunitarios, Sociales y Personales","Chanco",164320,210000,NA
"4183","Mujer","Servicio Doméstico","Chanco",109400,130000,241000
"4184","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Chépica",196920,215000,240000
"4185","Mujer","Industrias Manufactureras","Chépica",82160,60000,NA
"4186","Mujer","Comercio","Chépica",119000,166720,225000
"4187","Mujer","Hoteles y Restaurantes","Chépica",410800,NA,NA
"4188","Mujer","Transporte, Almacenamiento y Comunicaciones","Chépica",196920,NA,NA
"4189","Mujer","Administración Pública y Defensa","Chépica",627956,NA,295618
"4190","Mujer","Enseñanza","Chépica",196920,245000,3e+05
"4191","Mujer","Servicio Doméstico","Chépica",196920,122000,139000
"4192","Mujer","Industrias Manufactureras","Chiguayante",218800,2e+05,187538
"4193","Mujer","Construcción","Chiguayante",984600,3e+05,4e+05
"4194","Mujer","Comercio","Chiguayante",218800,210000,240337
"4195","Mujer","Hoteles y Restaurantes","Chiguayante",273500,140000,170000
"4196","Mujer","Transporte, Almacenamiento y Comunicaciones","Chiguayante",415720,235000,215500
"4197","Mujer","Intermediación Financiera","Chiguayante",382900,450000,750000
"4198","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Chiguayante",984600,260000,250000
"4199","Mujer","Administración Pública y Defensa","Chiguayante",437600,350000,6e+05
"4200","Mujer","Enseñanza","Chiguayante",574350,3e+05,3e+05
"4201","Mujer","Servicios Sociales y de Salud","Chiguayante",426660,345000,317500
"4202","Mujer","Servicios Comunitarios, Sociales y Personales","Chiguayante",218800,210000,110000
"4203","Mujer","Servicio Doméstico","Chiguayante",199108,165934,158000
"4204","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Chile Chico",240680,210000,30000
"4205","Mujer","Industrias Manufactureras","Chile Chico",154050,2e+05,177000
"4206","Mujer","Comercio","Chile Chico",206219,220082,180000
"4207","Mujer","Hoteles y Restaurantes","Chile Chico",821600,287500,275000
"4208","Mujer","Transporte, Almacenamiento y Comunicaciones","Chile Chico",821600,302400,322500
"4209","Mujer","Intermediación Financiera","Chile Chico",689220,NA,1950000
"4210","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Chile Chico",246480,NA,245000
"4211","Mujer","Administración Pública y Defensa","Chile Chico",437600,760000,6e+05
"4212","Mujer","Enseñanza","Chile Chico",547000,350000,295000
"4213","Mujer","Servicios Sociales y de Salud","Chile Chico",475890,325000,675000
"4214","Mujer","Servicios Comunitarios, Sociales y Personales","Chile Chico",308100,210000,NA
"4215","Mujer","Servicio Doméstico","Chile Chico",131280,180000,223509
"4216","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Chillán",199108,2e+05,225500
"4217","Mujer","Industrias Manufactureras","Chillán",204578,207500,180000
"4218","Mujer","Electricidad, Gas y Agua","Chillán",426660,NA,1e+06
"4219","Mujer","Construcción","Chillán",131280,160000,225000
"4220","Mujer","Comercio","Chillán",198014,150000,240000
"4221","Mujer","Hoteles y Restaurantes","Chillán",180620,193000,240000
"4222","Mujer","Transporte, Almacenamiento y Comunicaciones","Chillán",235210,220000,241000
"4223","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Chillán",479172,250000,281131
"4224","Mujer","Administración Pública y Defensa","Chillán",183792,382927,440000
"4225","Mujer","Enseñanza","Chillán",273500,330000,473500
"4226","Mujer","Servicios Sociales y de Salud","Chillán",240680,3e+05,540000
"4227","Mujer","Servicios Comunitarios, Sociales y Personales","Chillán",142220,150000,204500
"4228","Mujer","Servicio Doméstico","Chillán",109400,115000,1e+05
