"","comuna","sex","branch","2011","2013","2015"
"4199","Pedro Aguirre Cerda","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",195383,383056,250000
"4200","Pedro Aguirre Cerda","Mujer","Administración Pública y Defensa",141963,162328,328182
"4201","Pedro Aguirre Cerda","Mujer","Enseñanza",212707,273972,350000
"4202","Pedro Aguirre Cerda","Mujer","Servicios Sociales y de Salud",253299,253147,313750
"4203","Pedro Aguirre Cerda","Mujer","Otras Actividades de Servicios",174952,187506,158248
"4204","Pedro Aguirre Cerda","Mujer","Servicio Doméstico",159308,154722,156376
"4205","Pelarco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",207860,210000,250000
"4206","Pelarco","Hombre","Industrias Manufactureras",139782,210000,400000
"4207","Pelarco","Hombre","Construcción",308433,210000,263000
"4208","Pelarco","Hombre","Comercio",196920,210000,180000
"4209","Pelarco","Hombre","Hoteles y Restaurantes",255544,NA,325000
"4210","Pelarco","Hombre","Transporte, Almacenamiento y Comunicaciones",196920,280000,257000
"4211","Pelarco","Hombre","Administración Pública y Defensa",423925,300000,400000
"4212","Pelarco","Hombre","Enseñanza",459480,300000,412000
"4213","Pelarco","Hombre","Servicios Sociales y de Salud",153160,251346,NA
"4214","Pelarco","Hombre","Servicio Doméstico",196920,NA,NA
"4215","Pelarco","Mujer","Agricultura, Ganadería, Caza y Silvicultura",193709,178421,190000
"4216","Pelarco","Mujer","Industrias Manufactureras",98842,NA,240000
"4217","Pelarco","Mujer","Construcción",382900,NA,NA
"4218","Pelarco","Mujer","Comercio",200358,160500,241000
"4219","Pelarco","Mujer","Hoteles y Restaurantes",269489,170000,241000
"4220","Pelarco","Mujer","Transporte, Almacenamiento y Comunicaciones",410800,NA,NA
"4221","Pelarco","Mujer","Administración Pública y Defensa",247398,NA,490000
"4222","Pelarco","Mujer","Enseñanza",211389,328966,340000
"4223","Pelarco","Mujer","Otras Actividades de Servicios",196920,151731,245000
"4224","Pelarco","Mujer","Servicio Doméstico",158265,221667,90000
"4225","Pelluhue","Hombre","Agricultura, Ganadería, Caza y Silvicultura",131987,200777,280000
"4226","Pelluhue","Hombre","Pesca",195130,244318,175000
"4227","Pelluhue","Hombre","Industrias Manufactureras",147287,231484,252500
"4228","Pelluhue","Hombre","Electricidad, Gas y Agua",218800,NA,NA
"4229","Pelluhue","Hombre","Construcción",193558,224038,375000
"4230","Pelluhue","Hombre","Comercio",164320,204835,360000
"4231","Pelluhue","Hombre","Hoteles y Restaurantes",205400,210000,NA
"4232","Pelluhue","Hombre","Transporte, Almacenamiento y Comunicaciones",218800,215625,340000
"4233","Pelluhue","Hombre","Administración Pública y Defensa",231072,220000,450000
"4234","Pelluhue","Hombre","Servicios Sociales y de Salud",328200,NA,NA
"4235","Pelluhue","Hombre","Otras Actividades de Servicios",169570,NA,250000
"4236","Pelluhue","Mujer","Agricultura, Ganadería, Caza y Silvicultura",87520,120000,50000
"4237","Pelluhue","Mujer","Pesca",236210,138953,NA
"4238","Pelluhue","Mujer","Industrias Manufactureras",205400,99444,200000
"4239","Pelluhue","Mujer","Comercio",155167,54815,200000
"4240","Pelluhue","Mujer","Hoteles y Restaurantes",161722,100000,500000
"4241","Pelluhue","Mujer","Administración Pública y Defensa",242545,NA,600000
"4242","Pelluhue","Mujer","Servicios Sociales y de Salud",984600,NA,300000
"4243","Pelluhue","Mujer","Otras Actividades de Servicios",308100,280000,150000
"4244","Pelluhue","Mujer","Servicio Doméstico",188715,NA,NA
"4245","Pemuco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",151249,159795,200000
"4246","Pemuco","Hombre","Industrias Manufactureras",199382,244728,345000
"4247","Pemuco","Hombre","Construcción",270362,210000,300000
"4248","Pemuco","Hombre","Comercio",212190,150000,1025000
"4249","Pemuco","Hombre","Transporte, Almacenamiento y Comunicaciones",218800,218034,252490
"4250","Pemuco","Hombre","Intermediación Financiera",306320,NA,NA
"4251","Pemuco","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",317260,500000,NA
"4252","Pemuco","Hombre","Administración Pública y Defensa",1274510,314107,373000
"4253","Pemuco","Hombre","Servicios Sociales y de Salud",199108,280000,300000
"4254","Pemuco","Mujer","Agricultura, Ganadería, Caza y Silvicultura",155895,145250,254086
"4255","Pemuco","Mujer","Comercio",43760,90526,203500
"4256","Pemuco","Mujer","Hoteles y Restaurantes",202390,NA,240000
"4257","Pemuco","Mujer","Administración Pública y Defensa",280084,300000,190000
"4258","Pemuco","Mujer","Enseñanza",246150,245000,480465
"4259","Pemuco","Mujer","Servicios Sociales y de Salud",408522,335042,300645
"4260","Pemuco","Mujer","Servicio Doméstico",71616,98605,100000
"4261","Peñaflor","Hombre","Agricultura, Ganadería, Caza y Silvicultura",298761,235336,280000
"4262","Peñaflor","Hombre","Explotación de Minas y Canteras",2188000,NA,600000
"4263","Peñaflor","Hombre","Industrias Manufactureras",258171,335745,350000
"4264","Peñaflor","Hombre","Electricidad, Gas y Agua",328200,NA,625000
"4265","Peñaflor","Hombre","Construcción",202390,300000,350000
"4266","Peñaflor","Hombre","Comercio",353302,257614,350000
"4267","Peñaflor","Hombre","Hoteles y Restaurantes",174829,626125,300000
"4268","Peñaflor","Hombre","Transporte, Almacenamiento y Comunicaciones",437600,462279,450000
"4269","Peñaflor","Hombre","Intermediación Financiera",895807,773950,2800000
"4270","Peñaflor","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",254086,529787,725000
"4271","Peñaflor","Hombre","Administración Pública y Defensa",273500,450498,800000
"4272","Peñaflor","Hombre","Enseñanza",254861,377634,625000
"4273","Peñaflor","Hombre","Otras Actividades de Servicios",1232400,284638,410197
"4274","Peñaflor","Hombre","Servicio Doméstico",215670,250000,300000
"4275","Peñaflor","Mujer","Agricultura, Ganadería, Caza y Silvicultura",201296,193260,330000
"4276","Peñaflor","Mujer","Industrias Manufactureras",214780,280000,250000
"4277","Peñaflor","Mujer","Comercio",252990,129343,150000
"4278","Peñaflor","Mujer","Hoteles y Restaurantes",196920,225387,245000
"4279","Peñaflor","Mujer","Transporte, Almacenamiento y Comunicaciones",202390,300000,350000
"4280","Peñaflor","Mujer","Intermediación Financiera",415720,714091,NA
"4281","Peñaflor","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",656400,400682,525000
"4282","Peñaflor","Mujer","Administración Pública y Defensa",221582,450000,550000
"4283","Peñaflor","Mujer","Enseñanza",294388,247632,325000
"4284","Peñaflor","Mujer","Servicios Sociales y de Salud",487913,794714,338864
"4285","Peñaflor","Mujer","Otras Actividades de Servicios",263318,258619,350000
"4286","Peñaflor","Mujer","Servicio Doméstico",164100,172907,240000
"4287","Peñalolén","Hombre","Agricultura, Ganadería, Caza y Silvicultura",1333046,322907,400000
"4288","Peñalolén","Hombre","Explotación de Minas y Canteras",2188000,779221,580902
"4289","Peñalolén","Hombre","Industrias Manufactureras",274211,262075,480000
"4290","Peñalolén","Hombre","Electricidad, Gas y Agua",2236265,376721,NA
"4291","Peñalolén","Hombre","Construcción",282644,300000,320570
"4292","Peñalolén","Hombre","Comercio",236524,250000,250000
"4293","Peñalolén","Hombre","Hoteles y Restaurantes",167689,350000,378323
"4294","Peñalolén","Hombre","Transporte, Almacenamiento y Comunicaciones",398843,394576,417830
"4295","Peñalolén","Hombre","Intermediación Financiera",918493,467956,1451585
"4296","Peñalolén","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",437600,250000,856137
"4297","Peñalolén","Hombre","Administración Pública y Defensa",229916,350000,488258
"4298","Peñalolén","Hombre","Enseñanza",286846,294638,350000
"4299","Peñalolén","Hombre","Servicios Sociales y de Salud",881406,482233,617774
"4300","Peñalolén","Hombre","Otras Actividades de Servicios",202432,254331,300022
"4301","Peñalolén","Hombre","Servicio Doméstico",307795,248651,300953
"4302","Peñalolén","Mujer","Industrias Manufactureras",236131,210000,211814
"4303","Peñalolén","Mujer","Comercio",203619,200000,262384
"4304","Peñalolén","Mujer","Hoteles y Restaurantes",220041,232337,215244
"4305","Peñalolén","Mujer","Transporte, Almacenamiento y Comunicaciones",285400,282896,400000
"4306","Peñalolén","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",198529,235479,476862
"4307","Peñalolén","Mujer","Administración Pública y Defensa",345192,333273,477501
"4308","Peñalolén","Mujer","Enseñanza",475052,246702,286776
"4309","Peñalolén","Mujer","Servicios Sociales y de Salud",245966,281390,314358
"4310","Peñalolén","Mujer","Otras Actividades de Servicios",324701,200000,235222
"4311","Peñalolén","Mujer","Servicio Doméstico",179530,200000,236432
"4312","Pencahue","Hombre","Agricultura, Ganadería, Caza y Silvicultura",201788,210000,241000
"4313","Pencahue","Hombre","Explotación de Minas y Canteras",328200,625000,435000
"4314","Pencahue","Hombre","Industrias Manufactureras",218800,193830,285000
"4315","Pencahue","Hombre","Construcción",208304,226750,322500
"4316","Pencahue","Hombre","Comercio",196920,360000,210500
"4317","Pencahue","Hombre","Transporte, Almacenamiento y Comunicaciones",362843,210000,200000
"4318","Pencahue","Hombre","Administración Pública y Defensa",196920,400000,300000
"4319","Pencahue","Hombre","Enseñanza",336372,245514,1000000
"4320","Pencahue","Hombre","Servicios Sociales y de Salud",765800,300000,NA
"4321","Pencahue","Mujer","Agricultura, Ganadería, Caza y Silvicultura",138622,176136,240000
"4322","Pencahue","Mujer","Industrias Manufactureras",218800,210000,210500
"4323","Pencahue","Mujer","Comercio",196920,58163,200000
"4324","Pencahue","Mujer","Hoteles y Restaurantes",410800,181429,NA
"4325","Pencahue","Mujer","Transporte, Almacenamiento y Comunicaciones",410800,NA,NA
"4326","Pencahue","Mujer","Enseñanza",210225,223571,253000
"4327","Pencahue","Mujer","Otras Actividades de Servicios",196920,60000,90000
"4328","Pencahue","Mujer","Servicio Doméstico",220524,76190,150000
"4329","Penco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",199108,272683,231250
"4330","Penco","Hombre","Pesca",133510,213906,154688
"4331","Penco","Hombre","Industrias Manufactureras",320542,263591,280000
"4332","Penco","Hombre","Electricidad, Gas y Agua",393840,400000,NA
"4333","Penco","Hombre","Construcción",265728,400000,313450
"4334","Penco","Hombre","Comercio",199108,271133,366979
"4335","Penco","Hombre","Hoteles y Restaurantes",200952,397938,263684
"4336","Penco","Hombre","Transporte, Almacenamiento y Comunicaciones",135889,388012,312677
"4337","Penco","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",218800,250000,237874
"4338","Penco","Hombre","Administración Pública y Defensa",536581,400000,357489
"4339","Penco","Hombre","Enseñanza",472656,493248,912121
"4340","Penco","Hombre","Servicios Sociales y de Salud",330910,186780,307563
"4341","Penco","Hombre","Otras Actividades de Servicios",213330,200000,300000
"4342","Penco","Mujer","Industrias Manufactureras",158545,162770,100000
"4343","Penco","Mujer","Comercio",109400,150000,239036
"4344","Penco","Mujer","Hoteles y Restaurantes",268015,148738,238210
"4345","Penco","Mujer","Transporte, Almacenamiento y Comunicaciones",155330,105875,247614
"4346","Penco","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",273500,NA,500000
"4347","Penco","Mujer","Administración Pública y Defensa",240680,328981,389290
"4348","Penco","Mujer","Enseñanza",254950,199109,204793
"4349","Penco","Mujer","Servicios Sociales y de Salud",276508,250000,304493
"4350","Penco","Mujer","Otras Actividades de Servicios",131280,198120,130000
"4351","Penco","Mujer","Servicio Doméstico",110542,176179,130157
"4352","Peralillo","Hombre","Agricultura, Ganadería, Caza y Silvicultura",196920,200000,250000
"4353","Peralillo","Hombre","Industrias Manufactureras",254574,190000,300000
"4354","Peralillo","Hombre","Construcción",302909,195000,250000
"4355","Peralillo","Hombre","Comercio",192370,129888,250000
"4356","Peralillo","Hombre","Hoteles y Restaurantes",242006,NA,NA
"4357","Peralillo","Hombre","Transporte, Almacenamiento y Comunicaciones",220292,196175,300000
"4358","Peralillo","Hombre","Intermediación Financiera",547000,800000,NA
"4359","Peralillo","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",355550,210000,500000
"4360","Peralillo","Mujer","Agricultura, Ganadería, Caza y Silvicultura",196920,108068,255000
"4361","Peralillo","Mujer","Industrias Manufactureras",98460,212121,200000
"4362","Peralillo","Mujer","Comercio",328640,202917,278000
"4363","Peralillo","Mujer","Hoteles y Restaurantes",196920,170000,NA
"4364","Peralillo","Mujer","Intermediación Financiera",185980,NA,NA
"4365","Peralillo","Mujer","Enseñanza",245214,305424,250000
"4366","Peralillo","Mujer","Servicios Sociales y de Salud",482346,250000,600000
"4367","Peralillo","Mujer","Otras Actividades de Servicios",308100,100000,161500
"4368","Peralillo","Mujer","Servicio Doméstico",61944,125714,160000
"4369","Perquenco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",200141,210000,240000
"4370","Perquenco","Hombre","Industrias Manufactureras",212520,268452,300000
"4371","Perquenco","Hombre","Construcción",102492,214000,205000
"4372","Perquenco","Hombre","Comercio",208213,100000,300000
"4373","Perquenco","Hombre","Administración Pública y Defensa",208954,330000,300000
"4374","Perquenco","Mujer","Agricultura, Ganadería, Caza y Silvicultura",207860,183958,245000
"4375","Perquenco","Mujer","Industrias Manufactureras",196920,160000,150000
"4376","Perquenco","Mujer","Comercio",260870,271190,140000
"4377","Perquenco","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",205400,NA,165000
"4378","Perquenco","Mujer","Administración Pública y Defensa",525120,300000,270000
"4379","Perquenco","Mujer","Enseñanza",82050,153452,440000
"4380","Perquenco","Mujer","Otras Actividades de Servicios",79523,100000,150000
"4381","Perquenco","Mujer","Servicio Doméstico",114870,182667,180000
"4382","Petorca","Hombre","Agricultura, Ganadería, Caza y Silvicultura",196920,210000,241000
"4383","Petorca","Hombre","Explotación de Minas y Canteras",306077,372727,375000
"4384","Petorca","Hombre","Construcción",237495,280488,343984
"4385","Petorca","Hombre","Comercio",410800,276389,689392
"4386","Petorca","Hombre","Transporte, Almacenamiento y Comunicaciones",359218,234000,210000
"4387","Petorca","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",235210,1066879,NA
"4388","Petorca","Hombre","Enseñanza",454010,423871,1000000
"4389","Petorca","Hombre","Otras Actividades de Servicios",87520,150000,NA
"4390","Petorca","Mujer","Agricultura, Ganadería, Caza y Silvicultura",152487,128106,285700
"4391","Petorca","Mujer","Explotación de Minas y Canteras",382900,NA,240000
"4392","Petorca","Mujer","Comercio",160080,86207,240000
"4393","Petorca","Mujer","Transporte, Almacenamiento y Comunicaciones",61620,140000,NA
"4394","Petorca","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",285344,NA,NA
"4395","Petorca","Mujer","Administración Pública y Defensa",206900,346341,169500
"4396","Petorca","Mujer","Enseñanza",270577,244211,225500
"4397","Petorca","Mujer","Servicios Sociales y de Salud",226293,119310,241000
"4398","Petorca","Mujer","Otras Actividades de Servicios",131789,114545,120000
"4399","Petorca","Mujer","Servicio Doméstico",153383,143081,140000
"4400","Peumo","Hombre","Agricultura, Ganadería, Caza y Silvicultura",218800,210000,250000
"4401","Peumo","Hombre","Industrias Manufactureras",317779,361476,327587
"4402","Peumo","Hombre","Construcción",212365,285714,293004
"4403","Peumo","Hombre","Comercio",274034,281935,282115
"4404","Peumo","Hombre","Hoteles y Restaurantes",143780,242668,300000
"4405","Peumo","Hombre","Transporte, Almacenamiento y Comunicaciones",186852,266047,279432
"4406","Peumo","Hombre","Intermediación Financiera",167694,210000,800000
"4407","Peumo","Hombre","Administración Pública y Defensa",500323,245644,395385
"4408","Peumo","Hombre","Enseñanza",122109,388095,465501
"4409","Peumo","Hombre","Servicios Sociales y de Salud",528057,NA,244565
"4410","Peumo","Hombre","Otras Actividades de Servicios",82160,350000,1000000
"4411","Peumo","Mujer","Agricultura, Ganadería, Caza y Silvicultura",177814,294480,240000
"4412","Peumo","Mujer","Industrias Manufactureras",202174,210000,251111
"4413","Peumo","Mujer","Electricidad, Gas y Agua",262560,NA,NA
"4414","Peumo","Mujer","Construcción",765800,NA,250000
