"","comuna","sex","branch","2011","2013","2015"
"4638","Providencia","Mujer","Intermediación Financiera",1308905,1126498,1618846
"4639","Providencia","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",1310117,933414,1217219
"4640","Providencia","Mujer","Administración Pública y Defensa",1334747,1276568,1522018
"4641","Providencia","Mujer","Enseñanza",766173,949663,944115
"4642","Providencia","Mujer","Servicios Sociales y de Salud",1905831,740766,1171933
"4643","Providencia","Mujer","Otras Actividades de Servicios",1069263,476167,880010
"4644","Providencia","Mujer","Servicio Doméstico",274352,325711,392165
"4645","Providencia","Mujer","Organizaciones y Órganos Extraterritoriales",711100,1500000,609386
"4646","Puchuncaví","Hombre","Agricultura, Ganadería, Caza y Silvicultura",263320,NA,258800
"4647","Puchuncaví","Hombre","Pesca",61620,163935,NA
"4648","Puchuncaví","Hombre","Explotación de Minas y Canteras",327491,435310,453033
"4649","Puchuncaví","Hombre","Industrias Manufactureras",656400,373881,277456
"4650","Puchuncaví","Hombre","Construcción",355017,201321,402000
"4651","Puchuncaví","Hombre","Comercio",336126,312722,350000
"4652","Puchuncaví","Hombre","Hoteles y Restaurantes",215163,245434,200000
"4653","Puchuncaví","Hombre","Transporte, Almacenamiento y Comunicaciones",305322,329776,410000
"4654","Puchuncaví","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",199108,400000,598772
"4655","Puchuncaví","Hombre","Enseñanza",634520,NA,680000
"4656","Puchuncaví","Hombre","Otras Actividades de Servicios",151312,244915,290000
"4657","Puchuncaví","Hombre","Servicio Doméstico",359450,327133,338000
"4658","Puchuncaví","Mujer","Agricultura, Ganadería, Caza y Silvicultura",135520,120000,NA
"4659","Puchuncaví","Mujer","Comercio",199258,263960,182888
"4660","Puchuncaví","Mujer","Hoteles y Restaurantes",278649,218457,187000
"4661","Puchuncaví","Mujer","Administración Pública y Defensa",240680,261055,565337
"4662","Puchuncaví","Mujer","Enseñanza",440396,NA,228000
"4663","Puchuncaví","Mujer","Servicios Sociales y de Salud",131280,260093,521956
"4664","Puchuncaví","Mujer","Otras Actividades de Servicios",185980,90000,NA
"4665","Puchuncaví","Mujer","Servicio Doméstico",172751,110000,86400
"4666","Pucón","Hombre","Agricultura, Ganadería, Caza y Silvicultura",286128,195143,359901
"4667","Pucón","Hombre","Industrias Manufactureras",355537,167638,328818
"4668","Pucón","Hombre","Electricidad, Gas y Agua",196920,NA,245570
"4669","Pucón","Hombre","Construcción",281219,213301,438753
"4670","Pucón","Hombre","Comercio",205213,321465,324721
"4671","Pucón","Hombre","Hoteles y Restaurantes",282266,560036,323958
"4672","Pucón","Hombre","Transporte, Almacenamiento y Comunicaciones",726551,454621,267296
"4673","Pucón","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",458443,594843,275476
"4674","Pucón","Hombre","Administración Pública y Defensa",229740,456489,456755
"4675","Pucón","Hombre","Enseñanza",491390,648443,551282
"4676","Pucón","Hombre","Otras Actividades de Servicios",415715,275510,937716
"4677","Pucón","Hombre","Servicio Doméstico",423057,198542,230120
"4678","Pucón","Mujer","Industrias Manufactureras",271878,190432,162932
"4679","Pucón","Mujer","Comercio",949554,188502,271178
"4680","Pucón","Mujer","Hoteles y Restaurantes",177610,242281,221875
"4681","Pucón","Mujer","Transporte, Almacenamiento y Comunicaciones",218800,263181,254615
"4682","Pucón","Mujer","Intermediación Financiera",273500,569841,NA
"4683","Pucón","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",237268,162750,425000
"4684","Pucón","Mujer","Administración Pública y Defensa",218800,612629,390301
"4685","Pucón","Mujer","Enseñanza",315379,240368,439365
"4686","Pucón","Mujer","Servicios Sociales y de Salud",273500,305000,190816
"4687","Pucón","Mujer","Otras Actividades de Servicios",298412,206154,371148
"4688","Pucón","Mujer","Servicio Doméstico",122140,147183,174228
"4689","Puente Alto","Hombre","Agricultura, Ganadería, Caza y Silvicultura",327423,306432,493165
"4690","Puente Alto","Hombre","Explotación de Minas y Canteras",382049,424773,555486
"4691","Puente Alto","Hombre","Industrias Manufactureras",331398,325711,434573
"4692","Puente Alto","Hombre","Electricidad, Gas y Agua",389083,400000,512805
"4693","Puente Alto","Hombre","Construcción",376602,357996,389952
"4694","Puente Alto","Hombre","Comercio",294236,307426,402340
"4695","Puente Alto","Hombre","Hoteles y Restaurantes",232835,293270,314656
"4696","Puente Alto","Hombre","Transporte, Almacenamiento y Comunicaciones",311205,376554,440960
"4697","Puente Alto","Hombre","Intermediación Financiera",451714,743695,640604
"4698","Puente Alto","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",500310,438465,535474
"4699","Puente Alto","Hombre","Administración Pública y Defensa",396863,397498,582268
"4700","Puente Alto","Hombre","Enseñanza",448374,464546,498213
"4701","Puente Alto","Hombre","Servicios Sociales y de Salud",550715,305306,493482
"4702","Puente Alto","Hombre","Otras Actividades de Servicios",449949,223341,445914
"4703","Puente Alto","Hombre","Servicio Doméstico",245798,269109,299466
"4704","Puente Alto","Mujer","Agricultura, Ganadería, Caza y Silvicultura",327373,50000,253003
"4705","Puente Alto","Mujer","Pesca",76580,NA,NA
"4706","Puente Alto","Mujer","Industrias Manufactureras",260386,208533,405601
"4707","Puente Alto","Mujer","Electricidad, Gas y Agua",328200,251297,240000
"4708","Puente Alto","Mujer","Construcción",437600,262575,358973
"4709","Puente Alto","Mujer","Comercio",240721,211197,272769
"4710","Puente Alto","Mujer","Hoteles y Restaurantes",333791,227499,267407
"4711","Puente Alto","Mujer","Transporte, Almacenamiento y Comunicaciones",278061,438343,412311
"4712","Puente Alto","Mujer","Intermediación Financiera",484318,230463,579013
"4713","Puente Alto","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",388202,310154,377599
"4714","Puente Alto","Mujer","Administración Pública y Defensa",589650,439502,621794
"4715","Puente Alto","Mujer","Enseñanza",322933,313762,399794
"4716","Puente Alto","Mujer","Servicios Sociales y de Salud",286111,337104,428425
"4717","Puente Alto","Mujer","Otras Actividades de Servicios",223038,218094,270127
"4718","Puente Alto","Mujer","Servicio Doméstico",168242,173446,216372
"4719","Puente Alto","Mujer","Organizaciones y Órganos Extraterritoriales",158630,198000,NA
"4720","Puerto Montt","Hombre","Agricultura, Ganadería, Caza y Silvicultura",888372,175826,291819
"4721","Puerto Montt","Hombre","Pesca",332499,454594,436557
"4722","Puerto Montt","Hombre","Explotación de Minas y Canteras",328200,400000,219882
"4723","Puerto Montt","Hombre","Industrias Manufactureras",705717,300213,348340
"4724","Puerto Montt","Hombre","Electricidad, Gas y Agua",639751,828842,348810
"4725","Puerto Montt","Hombre","Construcción",351373,301720,381809
"4726","Puerto Montt","Hombre","Comercio",317780,297369,352468
"4727","Puerto Montt","Hombre","Hoteles y Restaurantes",487538,281916,493263
"4728","Puerto Montt","Hombre","Transporte, Almacenamiento y Comunicaciones",325661,456349,379360
"4729","Puerto Montt","Hombre","Intermediación Financiera",569016,635653,582032
"4730","Puerto Montt","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",421140,545709,547194
"4731","Puerto Montt","Hombre","Administración Pública y Defensa",543670,660740,892375
"4732","Puerto Montt","Hombre","Enseñanza",483334,574593,568330
"4733","Puerto Montt","Hombre","Servicios Sociales y de Salud",973729,529730,911250
"4734","Puerto Montt","Hombre","Otras Actividades de Servicios",589439,201566,353963
"4735","Puerto Montt","Hombre","Servicio Doméstico",256330,172309,148199
"4736","Puerto Montt","Mujer","Agricultura, Ganadería, Caza y Silvicultura",100929,180167,245888
"4737","Puerto Montt","Mujer","Pesca",181029,188831,289930
"4738","Puerto Montt","Mujer","Industrias Manufactureras",257020,250214,260075
"4739","Puerto Montt","Mujer","Electricidad, Gas y Agua",196920,190000,250000
"4740","Puerto Montt","Mujer","Construcción",1341158,279031,1104129
"4741","Puerto Montt","Mujer","Comercio",276019,197082,221750
"4742","Puerto Montt","Mujer","Hoteles y Restaurantes",212802,277783,259326
"4743","Puerto Montt","Mujer","Transporte, Almacenamiento y Comunicaciones",701967,277885,332672
"4744","Puerto Montt","Mujer","Intermediación Financiera",1308984,451080,421136
"4745","Puerto Montt","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",589283,300005,310093
"4746","Puerto Montt","Mujer","Administración Pública y Defensa",227119,565550,600696
"4747","Puerto Montt","Mujer","Enseñanza",406515,464906,372954
"4748","Puerto Montt","Mujer","Servicios Sociales y de Salud",466086,533184,948599
"4749","Puerto Montt","Mujer","Otras Actividades de Servicios",223383,216335,240786
"4750","Puerto Montt","Mujer","Servicio Doméstico",138445,161976,182720
"4751","Puerto Octay","Hombre","Agricultura, Ganadería, Caza y Silvicultura",1109354,346019,330267
"4752","Puerto Octay","Hombre","Pesca",200567,297964,482000
"4753","Puerto Octay","Hombre","Industrias Manufactureras",325691,207067,215000
"4754","Puerto Octay","Hombre","Electricidad, Gas y Agua",251620,NA,300000
"4755","Puerto Octay","Hombre","Construcción",239185,270000,232500
"4756","Puerto Octay","Hombre","Comercio",124581,111379,50000
"4757","Puerto Octay","Hombre","Hoteles y Restaurantes",359450,NA,NA
"4758","Puerto Octay","Hombre","Transporte, Almacenamiento y Comunicaciones",187667,294706,300000
"4759","Puerto Octay","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",196920,80000,NA
"4760","Puerto Octay","Hombre","Administración Pública y Defensa",164100,491927,601544
"4761","Puerto Octay","Hombre","Enseñanza",218800,600000,1200000
"4762","Puerto Octay","Hombre","Otras Actividades de Servicios",196920,NA,NA
"4763","Puerto Octay","Hombre","Servicio Doméstico",164672,190000,NA
"4764","Puerto Octay","Mujer","Agricultura, Ganadería, Caza y Silvicultura",177219,217864,230000
"4765","Puerto Octay","Mujer","Industrias Manufactureras",186937,210000,585000
"4766","Puerto Octay","Mujer","Electricidad, Gas y Agua",142220,NA,NA
"4767","Puerto Octay","Mujer","Comercio",127768,125326,93750
"4768","Puerto Octay","Mujer","Hoteles y Restaurantes",374136,282899,226523
"4769","Puerto Octay","Mujer","Transporte, Almacenamiento y Comunicaciones",616200,NA,100000
"4770","Puerto Octay","Mujer","Intermediación Financiera",92990,NA,NA
"4771","Puerto Octay","Mujer","Administración Pública y Defensa",164100,NA,1072238
"4772","Puerto Octay","Mujer","Enseñanza",138543,342621,649206
"4773","Puerto Octay","Mujer","Servicios Sociales y de Salud",216736,277987,345000
"4774","Puerto Octay","Mujer","Otras Actividades de Servicios",53404,NA,NA
"4775","Puerto Octay","Mujer","Servicio Doméstico",96347,196650,141750
"4776","Puerto Varas","Hombre","Agricultura, Ganadería, Caza y Silvicultura",411829,405574,237236
"4777","Puerto Varas","Hombre","Pesca",237487,1119060,531702
"4778","Puerto Varas","Hombre","Explotación de Minas y Canteras",371960,650000,NA
"4779","Puerto Varas","Hombre","Industrias Manufactureras",244114,499669,288202
"4780","Puerto Varas","Hombre","Electricidad, Gas y Agua",252631,271271,NA
"4781","Puerto Varas","Hombre","Construcción",478982,581271,280616
"4782","Puerto Varas","Hombre","Comercio",650040,915986,420143
"4783","Puerto Varas","Hombre","Hoteles y Restaurantes",226465,410743,387367
"4784","Puerto Varas","Hombre","Transporte, Almacenamiento y Comunicaciones",551906,435339,511039
"4785","Puerto Varas","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",425596,856427,733297
"4786","Puerto Varas","Hombre","Administración Pública y Defensa",378037,1086819,566667
"4787","Puerto Varas","Hombre","Enseñanza",425633,990127,616000
"4788","Puerto Varas","Hombre","Servicios Sociales y de Salud",1014053,1022930,1283333
"4789","Puerto Varas","Hombre","Otras Actividades de Servicios",240680,392232,235000
"4790","Puerto Varas","Hombre","Servicio Doméstico",244502,219533,230500
"4791","Puerto Varas","Mujer","Agricultura, Ganadería, Caza y Silvicultura",445549,238534,216000
"4792","Puerto Varas","Mujer","Pesca",765800,180000,265000
"4793","Puerto Varas","Mujer","Industrias Manufactureras",255652,523479,367306
"4794","Puerto Varas","Mujer","Construcción",394739,NA,NA
"4795","Puerto Varas","Mujer","Comercio",293509,323761,288376
"4796","Puerto Varas","Mujer","Hoteles y Restaurantes",250762,360246,421864
"4797","Puerto Varas","Mujer","Transporte, Almacenamiento y Comunicaciones",623459,329621,285000
"4798","Puerto Varas","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",437600,632983,337204
"4799","Puerto Varas","Mujer","Administración Pública y Defensa",175921,668878,591000
"4800","Puerto Varas","Mujer","Enseñanza",415277,403298,467137
"4801","Puerto Varas","Mujer","Servicios Sociales y de Salud",902356,314376,553931
"4802","Puerto Varas","Mujer","Otras Actividades de Servicios",198074,545675,355250
"4803","Puerto Varas","Mujer","Servicio Doméstico",164166,158783,228053
"4804","Pumanque","Hombre","Agricultura, Ganadería, Caza y Silvicultura",266907,242230,251696
"4805","Pumanque","Hombre","Industrias Manufactureras",218800,100000,NA
"4806","Pumanque","Hombre","Construcción",371960,223058,540000
"4807","Pumanque","Hombre","Transporte, Almacenamiento y Comunicaciones",340236,NA,NA
"4808","Pumanque","Hombre","Administración Pública y Defensa",371960,197500,NA
"4809","Pumanque","Mujer","Agricultura, Ganadería, Caza y Silvicultura",266128,125000,224000
"4810","Pumanque","Mujer","Industrias Manufactureras",199108,NA,NA
"4811","Pumanque","Mujer","Comercio",199108,NA,500000
"4812","Pumanque","Mujer","Hoteles y Restaurantes",199108,NA,143333
"4813","Pumanque","Mujer","Servicios Sociales y de Salud",339968,230000,570000
"4814","Punitaqui","Hombre","Agricultura, Ganadería, Caza y Silvicultura",178053,200131,176281
"4815","Punitaqui","Hombre","Explotación de Minas y Canteras",538017,531458,389770
"4816","Punitaqui","Hombre","Industrias Manufactureras",415720,600000,259389
"4817","Punitaqui","Hombre","Electricidad, Gas y Agua",437600,234286,NA
"4818","Punitaqui","Hombre","Construcción",524668,264611,379556
"4819","Punitaqui","Hombre","Comercio",180987,237805,328870
"4820","Punitaqui","Hombre","Transporte, Almacenamiento y Comunicaciones",573700,166053,175500
"4821","Punitaqui","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",385920,NA,NA
"4822","Punitaqui","Hombre","Administración Pública y Defensa",595786,320000,500000
"4823","Punitaqui","Hombre","Enseñanza",313165,250000,305000
"4824","Punitaqui","Mujer","Agricultura, Ganadería, Caza y Silvicultura",143335,120886,231167
"4825","Punitaqui","Mujer","Industrias Manufactureras",20540,60000,187000
"4826","Punitaqui","Mujer","Construcción",410800,NA,300000
"4827","Punitaqui","Mujer","Comercio",153347,230854,202000
"4828","Punitaqui","Mujer","Hoteles y Restaurantes",196920,630000,NA
"4829","Punitaqui","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",350080,1000000,NA
"4830","Punitaqui","Mujer","Administración Pública y Defensa",656400,590711,95000
"4831","Punitaqui","Mujer","Enseñanza",198100,235255,230000
"4832","Punitaqui","Mujer","Servicio Doméstico",164100,32000,241000
"4833","Punta Arenas","Hombre","Agricultura, Ganadería, Caza y Silvicultura",603908,550433,1156935
"4834","Punta Arenas","Hombre","Pesca",435126,436004,681667
"4835","Punta Arenas","Hombre","Explotación de Minas y Canteras",952157,775643,1113339
"4836","Punta Arenas","Hombre","Industrias Manufactureras",496017,553535,503927
"4837","Punta Arenas","Hombre","Electricidad, Gas y Agua",685210,834468,590251
"4838","Punta Arenas","Hombre","Construcción",487483,403677,518271
"4839","Punta Arenas","Hombre","Comercio",388238,366822,443858
"4840","Punta Arenas","Hombre","Hoteles y Restaurantes",278597,388564,460637
"4841","Punta Arenas","Hombre","Transporte, Almacenamiento y Comunicaciones",955237,509838,516131
"4842","Punta Arenas","Hombre","Intermediación Financiera",441881,628562,1127660
